date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2016-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,700.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2016-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,500.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2016-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,400.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2016-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,400.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2016-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,700.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,1700.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,2200.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,3200.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,2200.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,1200.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,1400.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1300.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-09-15,Onions (white) - Wholesale,KG,vegetables and fruits,900.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-10-15,Onions (white) - Wholesale,KG,vegetables and fruits,900.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-11-15,Onions (white) - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2017-12-15,Onions (white) - Wholesale,KG,vegetables and fruits,1600.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-01-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-02-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-03-15,Onions (white) - Wholesale,KG,vegetables and fruits,600.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-04-15,Onions (white) - Wholesale,KG,vegetables and fruits,500.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-05-15,Onions (white) - Wholesale,KG,vegetables and fruits,700.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-06-15,Onions (white) - Wholesale,KG,vegetables and fruits,600.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-07-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2018-08-15,Onions (white) - Wholesale,KG,vegetables and fruits,1000.0,COP,Colombia,Cundinamarca,948,Bogota,840,111,14,5,4,840_111_14_5,
2013-03-15,Pasta - Wholesale,KG,cereals and tubers,4015.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-04-15,Pasta - Wholesale,KG,cereals and tubers,4000.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-05-15,Pasta - Wholesale,KG,cereals and tubers,4096.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-06-15,Pasta - Wholesale,KG,cereals and tubers,4228.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-07-15,Pasta - Wholesale,KG,cereals and tubers,4240.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-08-15,Pasta - Wholesale,KG,cereals and tubers,4091.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-09-15,Pasta - Wholesale,KG,cereals and tubers,4080.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-10-15,Pasta - Wholesale,KG,cereals and tubers,4152.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-11-15,Pasta - Wholesale,KG,cereals and tubers,4160.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2013-12-15,Pasta - Wholesale,KG,cereals and tubers,4560.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-01-15,Pasta - Wholesale,KG,cereals and tubers,4560.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-02-15,Pasta - Wholesale,KG,cereals and tubers,4560.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-03-15,Pasta - Wholesale,KG,cereals and tubers,4464.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-04-15,Pasta - Wholesale,KG,cereals and tubers,4400.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-05-15,Pasta - Wholesale,KG,cereals and tubers,4215.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-06-15,Pasta - Wholesale,KG,cereals and tubers,4160.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-07-15,Pasta - Wholesale,KG,cereals and tubers,4360.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-08-15,Pasta - Wholesale,KG,cereals and tubers,4343.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-09-15,Pasta - Wholesale,KG,cereals and tubers,4250.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-10-15,Pasta - Wholesale,KG,cereals and tubers,4240.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-11-15,Pasta - Wholesale,KG,cereals and tubers,4384.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2014-12-15,Pasta - Wholesale,KG,cereals and tubers,4256.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2015-01-15,Pasta - Wholesale,KG,cereals and tubers,4160.0,COP,Colombia,Cundinamarca,948,Bogota,840,112,14,5,1,840_112_14_5,
2012-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,858.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2012-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1438.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2012-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1424.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1543.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1939.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,2614.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1329.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1594.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1303.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1091.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1355.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1231.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2013-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1269.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1435.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1597.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1330.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1426.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1756.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1801.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2182.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,2159.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1533.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1312.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1152.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2014-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1241.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,1472.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1716.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1088.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1318.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1308.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,1597.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1936.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1908.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1775.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,2123.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,2091.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2015-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,2727.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,2727.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1818.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1364.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1364.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1591.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2955.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,2273.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1364.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,1136.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,1273.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1364.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2016-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1591.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,2955.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,2045.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,2273.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,1591.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,1591.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2045.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1591.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1455.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-09-15,Tomatoes - Wholesale,KG,vegetables and fruits,909.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-10-15,Tomatoes - Wholesale,KG,vegetables and fruits,909.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-11-15,Tomatoes - Wholesale,KG,vegetables and fruits,1136.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2017-12-15,Tomatoes - Wholesale,KG,vegetables and fruits,1364.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-01-15,Tomatoes - Wholesale,KG,vegetables and fruits,2273.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-02-15,Tomatoes - Wholesale,KG,vegetables and fruits,1500.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-03-15,Tomatoes - Wholesale,KG,vegetables and fruits,1136.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-04-15,Tomatoes - Wholesale,KG,vegetables and fruits,2045.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-05-15,Tomatoes - Wholesale,KG,vegetables and fruits,2727.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-06-15,Tomatoes - Wholesale,KG,vegetables and fruits,2500.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-07-15,Tomatoes - Wholesale,KG,vegetables and fruits,1818.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2018-08-15,Tomatoes - Wholesale,KG,vegetables and fruits,1818.0,COP,Colombia,Cundinamarca,948,Bogota,840,114,14,5,4,840_114_14_5,
2012-04-15,Rice (white) - Wholesale,MT,cereals and tubers,2110000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-05-15,Rice (white) - Wholesale,MT,cereals and tubers,2326667.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-06-15,Rice (white) - Wholesale,MT,cereals and tubers,2520000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-07-15,Rice (white) - Wholesale,MT,cereals and tubers,2520000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-08-15,Rice (white) - Wholesale,MT,cereals and tubers,2520000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-09-15,Rice (white) - Wholesale,MT,cereals and tubers,2520000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-10-15,Rice (white) - Wholesale,MT,cereals and tubers,2396400.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-11-15,Rice (white) - Wholesale,MT,cereals and tubers,2280000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2012-12-15,Rice (white) - Wholesale,MT,cereals and tubers,2280000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-01-15,Rice (white) - Wholesale,MT,cereals and tubers,1986000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-03-15,Rice (white) - Wholesale,MT,cereals and tubers,1800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-04-15,Rice (white) - Wholesale,MT,cereals and tubers,1807500.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-05-15,Rice (white) - Wholesale,MT,cereals and tubers,1800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-06-15,Rice (white) - Wholesale,MT,cereals and tubers,1800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-07-15,Rice (white) - Wholesale,MT,cereals and tubers,1700000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-08-15,Rice (white) - Wholesale,MT,cereals and tubers,1700000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-09-15,Rice (white) - Wholesale,MT,cereals and tubers,1750000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-10-15,Rice (white) - Wholesale,MT,cereals and tubers,1800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-11-15,Rice (white) - Wholesale,MT,cereals and tubers,1800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2013-12-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-01-15,Rice (white) - Wholesale,MT,cereals and tubers,1868000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-02-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-03-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-04-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-05-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-06-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-07-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-08-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-09-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-10-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-11-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2014-12-15,Rice (white) - Wholesale,MT,cereals and tubers,1860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-01-15,Rice (white) - Wholesale,MT,cereals and tubers,2098000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-02-15,Rice (white) - Wholesale,MT,cereals and tubers,2905000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-03-15,Rice (white) - Wholesale,MT,cereals and tubers,2800000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-04-15,Rice (white) - Wholesale,MT,cereals and tubers,2740000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-05-15,Rice (white) - Wholesale,MT,cereals and tubers,2580000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-06-15,Rice (white) - Wholesale,MT,cereals and tubers,2525000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-07-15,Rice (white) - Wholesale,MT,cereals and tubers,2420000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-08-15,Rice (white) - Wholesale,MT,cereals and tubers,2440000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-09-15,Rice (white) - Wholesale,MT,cereals and tubers,2413333.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-10-15,Rice (white) - Wholesale,MT,cereals and tubers,2450000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-11-15,Rice (white) - Wholesale,MT,cereals and tubers,2560000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2015-12-15,Rice (white) - Wholesale,MT,cereals and tubers,2573333.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2016-01-15,Rice (white) - Wholesale,MT,cereals and tubers,2785000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2016-02-15,Rice (white) - Wholesale,MT,cereals and tubers,3020000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
2016-03-15,Rice (white) - Wholesale,MT,cereals and tubers,2860000.0,COP,Colombia,Cundinamarca,948,Bogota,840,133,14,18,1,840_133_14_18,
